run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_JP2,prescale_JP2,lifetime_JP2,nevents_JP2,JP2_weight
13054084,2.35511646013384e-07,25582.0,0.795485221526463,5888.0,0.0489851441915232,1.0,0.846435663474348,134762.0,1189.3144238133166
13054085,2.37427382767493e-07,24025.80078125,0.82669425228326,5936.0,0.047022666451063,1.0,0.878240266932103,125819.0,1204.1870767691044
13055001,2.55955729229837e-07,22618.0,0.813198633262244,6398.0,0.0459491528260593,1.0,0.821811814229522,95739.0,1527.5143147002232
13055004,1.27188922539815e-07,20602.80078125,0.775558140470994,3180.0,0.0222439060308332,1.0,0.823801869057025,60807.0,1144.480027149192
13055006,1.97581757360509e-07,19341.40039062,0.805416724105863,4939.0,0.0327912592378957,1.0,0.855801898697315,88339.0,1149.018616654473
13055007,1.96653253651394e-07,18679.0,0.778044148586038,4916.0,0.0317973214445561,1.0,0.828158255342721,85588.0,1141.9884535051121
13055008,1.98823411941455e-07,18146.0,0.799203769573654,4970.0,0.0316077023214034,1.0,0.854884083862092,83615.0,1153.726343171516
13055009,2.02036365750755e-07,17698.80078125,0.852607426529845,5051.0,0.0312555032944861,1.0,0.903959455903719,79332.0,1194.737917150603
13055010,2.03059745803579e-07,17082.40039062,0.839279103582586,5076.0,0.0304888097747433,1.0,0.891492974783661,77019.0,1195.870492110804
13055011,2.03579074687902e-07,16467.59960938,0.780071916242413,5090.0,0.0296929033364658,1.0,0.82960235309967,74197.0,1201.4261151086293
13055014,3.10265908584999e-08,15573.0,0.528737698869623,776.0,0.0041938281416368,1.0,0.546283095723014,11023.0,1132.691607492416
13055016,2.00903961115678e-07,14846.79980469,0.781391562072697,5023.0,0.0267983298359951,1.0,0.828051966729787,69444.0,1138.02074299197
13055017,2.02913903190522e-07,14280.0,0.793295357260266,5072.0,0.026197659513478,1.0,0.842041187702639,65879.0,1166.9678103438484
13055018,2.02566372183825e-07,13857.20019531,0.837484557347912,5064.0,0.0254238486052065,1.0,0.88782538307511,62782.0,1184.9084359184226
13055019,2.03319872200252e-07,13599.0,0.793917025538132,5083.0,0.02515779941084,1.0,0.840301349449458,61175.0,1195.950076576529
13055020,2.04057240518701e-07,13253.79980469,0.804324017505344,5102.0,0.0247210710975671,1.0,0.852154945039278,59970.0,1194.6325486146977
13055021,2.04889198967905e-07,12983.0,0.803920125908057,5123.0,0.024440351981555,1.0,0.854210275584299,59407.0,1189.634859463874
13055022,2.04474192237874e-07,12680.79980469,0.85057674354388,5111.0,0.0240300725729741,1.0,0.903344221496345,58309.0,1180.474746085545
13055023,3.5907331715798e-08,12571.79980469,0.631904274028365,897.0,0.0041675013879881,1.0,0.668342045302238,10242.0,1164.5351957069481
13055024,3.44884383435245e-08,12349.40039062,0.735809136363062,862.0,0.0038943689279962,1.0,0.771397434822701,9483.0,1176.8480743381108
13055034,2.08761013508059e-07,21967.59960938,0.788323657766615,5219.0,0.0351351917680091,1.0,0.837062977589019,101518.0,1199.1690801467994
13055035,2.56329793530066e-07,19021.40039062,0.797201531500174,6408.0,0.0376952670670251,1.0,0.846623062248513,105972.0,1221.5066336801217
13055036,2.54868817667161e-07,16918.80078125,0.791834420349729,6372.0,0.033717637214795,1.0,0.840653071029625,98343.0,1163.8159875480906
13055037,2.56881369060175e-07,15242.59960938,0.824864881903742,6421.0,0.030815580959885,1.0,0.874650837988827,88035.0,1178.849179403041
13055038,2.60817422044823e-07,13891.20019531,0.799362522676949,6520.0,0.0288335938664166,1.0,0.847535033013432,78735.0,1219.644916918818
13055039,9.3068310117925e-08,13067.79980469,0.713912152999519,2326.0,0.009669806117332,1.0,0.748631145946246,27248.0,1169.7705105394275
13055068,2.37629084483246e-07,24565.0,0.832519640307953,5941.0,0.0468042566393042,1.0,0.885059726065786,126866.0,1222.9513050753137
13055069,2.37667022412067e-07,23470.80078125,0.792876596014217,5941.0,0.0451547936507496,1.0,0.843763610529998,118582.0,1251.3646474442253
13055070,4.6774645652277e-08,22340.0,0.795685023369158,1169.0,0.0085383674781111,1.0,0.848507173322993,22361.0,1245.4342155684794
13055071,2.40150593983564e-07,21882.59960938,0.784388163269942,6003.0,0.0433248414564202,1.0,0.83380163493455,111642.0,1250.7524446004898
13055073,2.39621163514581e-07,20252.40039062,0.78251955028029,5990.0,0.0407310852825373,1.0,0.832321632796692,104430.0,1235.5890049676896
13055075,2.40581178658716e-07,19240.80078125,0.795338170599618,6014.0,0.0393136645035921,1.0,0.847123753283093,99085.0,1243.8662564991293
13055076,1.64900887676251e-07,19208.19921875,0.801105978593577,4122.0,0.0269336314025408,1.0,0.847612411974021,68191.0,1228.4993027773137
13055080,2.34240368941245e-07,17621.0,0.788317163351242,5856.0,0.0360559198752872,1.0,0.836755105868065,94039.0,1164.7185863499537
13056004,3.61381978234784e-08,23721.59960938,0.705492084588906,904.0,0.0069682063053254,1.0,0.736203509013822,21819.0,1025.6124806692437
13056005,1.9671235848733e-07,18066.59960938,0.779707444251718,4917.0,0.0294329561821844,1.0,0.828208337344758,86453.0,1091.4515885724081
13056007,1.16018061647236e-07,16524.59960938,0.730278249783847,2900.0,0.0158965759779961,1.0,0.775381530199517,45936.0,1107.650770222007
13056008,1.65104851989294e-07,15837.59960938,0.752941597091089,4126.0,0.0217432785023443,1.0,0.799338993099794,63633.0,1090.1992841769295
13056017,2.24909511511795e-07,26561.40039062,0.822662436391594,5622.0,0.0465973239149739,1.0,0.87452387582156,167187.0,949.4876240102823
13056020,2.43081338277683e-07,21048.0,0.801977187528177,6077.0,0.0400147975831692,1.0,0.850573481262261,127466.0,1064.2791093780509
13056021,2.42857030751407e-07,18323.80078125,0.772162858431695,6071.0,0.0351964466336577,1.0,0.819893412221173,110750.0,1066.5483505173843
13056022,2.45365149767418e-07,16529.80078125,0.792219944179734,6134.0,0.0323201931925368,1.0,0.840332097100472,100160.0,1073.7971715945866
13056023,2.47395497640461e-07,15412.79980469,0.789936103991139,6185.0,0.0305206683436022,1.0,0.839809997738068,93235.0,1087.004502684341
13056024,2.47665357343071e-07,14305.59960938,0.782125625247816,6191.0,0.0284316227341621,1.0,0.827042522694697,86871.0,1078.0610942082008
13056025,5.02483537506655e-08,13281.59960938,0.60210101341273,1256.0,0.0050271662831632,1.0,0.594626125633454,16636.0,990.2976303076833
13056026,7.07581678844846e-08,12895.59960938,0.681789242822935,1769.0,0.0073958938153437,1.0,0.723330612244898,22504.0,1075.4651822269295
13056027,2.51849890711919e-07,12749.20019531,0.7962582928822,6296.0,0.0260696569481681,1.0,0.843829481967783,77903.0,1091.9285063147765
13056028,2.53746089154343e-07,11571.59960938,0.811061226031009,6343.0,0.0239439562507496,1.0,0.856575990820863,71944.0,1077.4714877682788
13056029,2.5790314466763e-07,10905.59960938,0.802829482024444,6447.0,0.0231735808162561,1.0,0.84887301391797,69179.0,1074.613653023391
13056030,2.60791849800305e-07,10353.0,0.793481188255969,6520.0,0.0223428466939427,1.0,0.840233076434628,67727.0,1055.3951883549946
13056031,2.63505854914594e-07,9824.79980469,0.838912251445393,6588.0,0.0216313962028127,1.0,0.889686452913454,65585.0,1046.630094536089
13056032,5.17904561304722e-08,9242.40039062,0.596777958533603,1294.0,0.0040078061496663,1.0,0.631917153478492,12113.0,1045.4775412688396
13056033,2.68710275645266e-07,9199.79980469,0.795847132772768,6718.0,0.0207132078043174,1.0,0.842135809634359,62585.0,1044.9622434150617
13057005,2.24230847792286e-07,27210.19921875,0.833319804562108,5606.0,0.0496112094458552,1.0,0.886480775861307,201370.0,805.8378522844765
13057006,1.81335059492324e-07,24598.0,0.773903941305325,4533.0,0.0363960834160976,1.0,0.828809517429865,123840.0,964.2557648908487
13057007,2.46975320482601e-07,23656.19921875,0.791905142697736,6174.0,0.0479940000340154,1.0,0.843645402906641,155290.0,1001.9703844203175
13057008,2.51375380953869e-07,22252.19921875,0.849207958746687,6285.0,0.0465216792115455,1.0,0.902488013879647,145667.0,1020.3388719975711
13057009,2.52873260650201e-07,21298.40039062,0.795748655685111,6322.0,0.0451093143914653,1.0,0.847035550495188,133677.0,1072.186939707925
13057010,2.48404516237598e-07,20718.40039062,0.850365672734217,6210.0,0.0434306095765845,1.0,0.902176726192909,132909.0,1027.0210150925518
13057011,5.10424213156095e-08,19924.40039062,0.626307937720799,1276.0,0.008698853083256,1.0,0.668663653970303,26385.0,1028.7234450477752
13057014,2.52065457291466e-07,18644.59960938,0.852275828491151,6302.0,0.0404191418475025,1.0,0.905002849002849,119551.0,1043.6335255928227
13057015,2.5537382860636e-07,18034.40039062,0.801724772853341,6385.0,0.0398204560236972,1.0,0.852144769068616,112758.0,1085.4337570291227
13057016,2.52106202143189e-07,17634.40039062,0.814052418589592,6303.0,0.0386604740472119,1.0,0.86165767502113,109399.0,1075.417357935725
13057017,2.50814339635666e-07,17634.40039062,0.798675915600345,6270.0,0.0388804972487336,1.0,0.848056068791855,109139.0,1075.7274377176198
13057018,2.53381318946108e-07,17634.40039062,0.81700195608982,6334.0,0.0394651378340464,1.0,0.866473847220799,110256.0,1074.4071413521299
13057019,1.29857980646132e-07,17634.40039062,0.774591960507016,3246.0,0.0196310625931205,1.0,0.792929946377999,55493.0,1055.9244445800755
13057021,2.53631431655782e-07,17634.40039062,0.853151530160216,6341.0,0.0397556312411024,1.0,0.900905678513129,109058.0,1082.7147961424325
13057022,2.54265747894815e-07,17634.40039062,0.821407084012419,6357.0,0.0399193129911803,1.0,0.864567366874479,109193.0,1080.5839326304072
13057023,2.54185704147179e-07,17634.40039062,0.82976942824273,6355.0,0.0401735706566515,1.0,0.872525299616587,108871.0,1082.3921624909415
13057024,2.52764791703399e-07,17634.40039062,0.873513681924333,6318.0,0.0402503896737983,1.0,0.918785938704132,108755.0,1077.5457402023458
13057025,2.5595843617458e-07,17634.40039062,0.883324487895962,6399.0,0.0408457517923438,1.0,0.92783699812898,108388.0,1093.5610184489362
13057026,2.55725307595888e-07,17634.40039062,0.887224212722432,6393.0,0.0410095629890528,1.0,0.928948057616761,106689.0,1106.3786914864593
13057027,6.73647956500301e-08,17634.40039062,0.770445088677118,1684.0,0.0107594165091268,1.0,0.802936883805439,27198.0,1137.9037591023432
13057042,2.37043065293453e-07,21460.0,0.803970974239696,5926.0,0.0411084968423806,1.0,0.856578856953667,137166.0,987.8064815512594
13057044,2.51904621145372e-07,19800.0,0.819418173139559,6297.0,0.0410885112801514,1.0,0.871315257326764,122799.0,1079.6271083437077
13057045,2.50885136011852e-07,19195.59960938,0.831972202315759,6272.0,0.0400418847649549,1.0,0.882805996565249,118150.0,1081.2608161724477
13057046,2.48479227967694e-07,18544.0,0.793664813177949,6212.0,0.038951250987902,1.0,0.844213082186741,115080.0,1064.7556758670628
13057047,1.84813436119548e-07,18047.80078125,0.793122586069621,4621.0,0.0281243050453728,1.0,0.836726739355646,81954.0,1073.5775763775594
13057048,1.92566216791444e-07,17196.59960938,0.82830638041916,4814.0,0.0282642905961324,1.0,0.877521300643366,81087.0,1081.5935607539882
13057049,2.50722210801802e-07,16829.40039062,0.794851288131191,6268.0,0.0364573548379948,1.0,0.845483844976231,105268.0,1065.9103771259593
13057050,2.5107006828852e-07,16318.79980469,0.816311257164317,6277.0,0.0354221607568308,1.0,0.864816131213482,100150.0,1083.5710312905035
13057051,2.49584897774022e-07,15898.40039062,0.797742742166925,6239.0,0.0347951558852031,1.0,0.84860973401733,98789.0,1068.082929160129
13057052,2.52327351569261e-07,15441.0,0.82894702066576,6308.0,0.0342611314736722,1.0,0.880500464094259,93326.0,1108.5805884662545
13057053,2.76590439172261e-07,15088.59960938,0.7662526812897,6915.0,0.0368109813535581,1.0,0.810284772695756,99643.0,1107.286472870174
13057055,2.49695074855764e-07,14288.0,0.789734645036413,6243.0,0.0318295623548028,1.0,0.838302860708276,88952.0,1064.45870238792
13057056,2.48150377668949e-07,13978.0,0.803615656970289,6203.0,0.0310826695980347,1.0,0.853703151406701,86145.0,1069.24009785712
13057057,2.5023984988256e-07,13641.40039062,0.820561003568017,6256.0,0.0306681304081953,1.0,0.871164212045329,82429.0,1099.169875648844
13057058,1.22832950301497e-07,13368.20019531,0.829872812551954,3071.0,0.0146831302134691,1.0,0.873784094109491,40563.0,1065.6517132987635
13058002,2.49049447984043e-07,12408.20019531,0.852030226845256,6226.0,0.0281419029146511,1.0,0.904542156781122,76340.0,1074.3345994521478
13058003,2.4723976161698e-07,12176.79980469,0.835755353343293,6181.0,0.0275726895577215,1.0,0.844748263888889,78119.0,973.8305061711173
13058008,2.50553234919952e-07,29358.40039062,0.814105050339852,6264.0,0.0496477962042115,1.0,0.743747167360517,159718.0,1051.9016846090012
13058013,2.61794195544133e-07,25574.80078125,0.789205213052949,6545.0,0.0544650605227926,1.0,0.838463446056698,139087.0,1278.584863844977
13058014,2.6227571061599e-07,24249.19921875,0.81927627344459,6557.0,0.0525499507362663,1.0,0.871430472388556,131434.0,1286.7590298373805
13058015,1.19092141143583e-07,23392.40039062,0.749301530603804,2977.0,0.0222158810937311,1.0,0.760841283607979,56575.0,1249.8747966200274
13058016,2.65476982994874e-07,22438.0,0.821156737426576,6637.0,0.0499529268317235,1.0,0.871352240032881,120983.0,1306.1687928897306
13058017,2.67429650766916e-07,21614.0,0.850464451277749,6686.0,0.0488101114247559,1.0,0.901213864225877,115363.0,1327.4148663033184
13058018,2.65800926476399e-07,21050.40039062,0.81640126931202,6646.0,0.0477062793386163,1.0,0.864239147962435,112927.0,1311.4543273606016
13058020,2.68871369905394e-07,19794.40039062,0.842351699055037,6722.0,0.0461024381847106,1.0,0.893240982009807,107597.0,1311.3417260612837
13058022,1.42448915152285e-09,12783.59960938,0.0677840191230047,36.0,0.0016730173786717,1.0,0.370829727910778,3857.0,652.7595709137588
13058023,2.03652965235872e-07,19116.0,0.840773031605445,5089.0,0.0340181274964606,1.0,0.8896381313073,77378.0,1330.2908033913634
13058025,2.59486351684435e-07,18386.59960938,0.805040727968867,6487.0,0.0418696451029747,1.0,0.851043755159807,94089.0,1340.1101634483132
13058026,2.57933112959948e-07,17729.19921875,0.820253691701447,6448.0,0.0402902720322562,1.0,0.867879769446959,91420.0,1323.0745121052607
13058028,2.59891781683751e-07,17270.19921875,0.859440382406769,6497.0,0.0398577850618073,1.0,0.908961403652612,88981.0,1333.6523008435624
13058029,2.59870092144647e-07,16926.59960938,0.811910669872234,6497.0,0.0393008332085593,1.0,0.861226338380459,83968.0,1389.2417722446903
13058031,2.63202208611774e-07,16431.19921875,0.805895681526752,6580.0,0.038793663081664,1.0,0.854941137544961,80352.0,1427.4333853008188
13058032,1.27431441236934e-07,15973.59960938,0.81136832088122,3186.0,0.0182132638858272,1.0,0.821901775461532,37439.0,1376.975449414151
13059036,4.45609776441334e-09,25938.40039062,0.325518351292549,111.0,0.0009529300843782,1.0,0.34894578313253,2990.0,1032.2323306044773
13060007,1.1150224332467e-07,21364.59960938,0.737438431922559,2788.0,0.0185376130245434,1.0,0.759385740724421,68900.0,890.2356387215891
13060008,2.50413545336291e-07,20679.80078125,0.811346325930655,6261.0,0.0404017642454596,1.0,0.832741326262601,133681.0,994.0865842325144
13060010,1.55516880059226e-08,19061.19921875,0.385264297770424,389.0,0.0023865128383096,1.0,0.399243621585008,7504.0,1023.967606422155
13060011,2.72233128540232e-07,18838.40039062,0.834768585382762,6807.0,0.0409050274322795,1.0,0.854973139381694,125647.0,1045.283328609246
13061024,2.72265546629493e-07,21766.59960938,0.819121215996491,6806.0,0.0462215563370192,1.0,0.841995297479092,141618.0,1075.2899032170394
13061025,2.19891049481473e-07,20588.59960938,0.794121734621948,5497.0,0.0357850782198131,1.0,0.814954098828263,109053.0,1065.0279206774262
13061029,2.67379159994659e-07,19718.59960938,0.82271072239226,6684.0,0.0424643630716886,1.0,0.844310703266728,127916.0,1057.4084505325116
13061030,2.66325914793546e-07,18638.19921875,0.765890724103061,6657.0,0.0404251207422143,1.0,0.785542948900093,119369.0,1066.090506054304
13061031,2.62660814181023e-07,18108.40039062,0.740658570711008,6566.0,0.0391959750778611,1.0,0.754615319542145,116258.0,1041.9951182987545
13061035,1.50054218588402e-07,17330.19921875,0.882181726138367,3751.0,0.0134394295753482,1.0,0.555104724498006,64576.0,633.4266703459315
13061053,3.10639782953884e-07,23491.0,0.849054276151863,7766.0,0.0567699871818489,1.0,0.871821912578736,182824.0,1024.6086343502811
13061054,3.56853237449134e-07,22117.40039062,0.854702772262757,8921.0,0.0635344240312268,1.0,0.876897089056792,201434.0,1004.9590333269388
13061055,3.57409358502148e-07,20720.19921875,0.804666742000184,8935.0,0.0609724513795741,1.0,0.823426687913383,188926.0,1002.7799477164566
13061056,2.70537532667767e-07,19605.59960938,0.868494788962965,6763.0,0.0449274285800076,1.0,0.890237913699745,134412.0,1011.1610738980248
13061059,2.87264232916257e-07,18850.40039062,0.83828030896247,7181.0,0.0480202736895098,1.0,0.856961373189551,146858.0,942.2797947303279
13061060,3.48555846281827e-07,18246.59960938,0.52823354315143,8714.0,0.05556011111011,1.0,0.53257118339479,171712.0,933.5778503178603
13061061,3.46901077773319e-07,15020.40039062,0.872900475770267,8671.0,0.0443643894014325,1.0,0.893362789963705,141632.0,941.1361103007966
13062001,2.60375977171516e-07,15335.40039062,0.852605591755761,6509.0,0.03423123200053,1.0,0.869903893978533,108839.0,935.7243828876649
13062002,1.24206519834144e-07,14861.59960938,0.828691573586614,3104.0,0.015939426598928,1.0,0.844682000878171,50414.0,932.688086450043
13062004,2.5808136329301e-07,14429.20019531,0.837720329494623,6452.0,0.0325558158852555,1.0,0.854272403763616,102839.0,923.1581222980506
13062005,2.57281397240041e-07,14206.59960938,0.835477471221655,6431.0,0.0321118495092925,1.0,0.851460608857665,99990.0,931.1977101231472
13062006,2.59067255415275e-07,13509.79980469,0.838312414827197,6477.0,0.0306501611545444,1.0,0.854154257143373,94929.0,939.1918527513145
13062007,2.58554409011552e-07,13184.59960938,0.867148734340543,6464.0,0.0301777746958627,1.0,0.841861048407324,94317.0,877.2535539134562
13062013,2.6238712270636e-07,24220.40039062,0.822301017803064,6560.0,0.0502569941256747,1.0,0.844770266814423,169077.0,965.4024933577772
13062014,1.19202460247736e-08,23163.59960938,0.885516667942333,298.0,0.0001227351388773,1.0,0.0507179605313676,7190.0,54.986802268384984
13062025,2.60946875011533e-07,30634.0,0.869699530577018,6524.0,0.0612273994406144,1.0,0.894214683110921,207129.0,992.0859816940251
13062026,3.04119036534265e-07,26687.19921875,0.872450162935531,7603.0,0.0627414419475096,1.0,0.895257115637578,205536.0,1012.9948588326228
13062027,2.46699944144045e-07,24583.19921875,0.791657488363045,6169.0,0.0475153341371702,1.0,0.810458843010523,151800.0,1022.7630754453994
13062028,2.686361975622e-07,23374.40039062,0.84206238576551,6715.0,0.0500618123493971,1.0,0.864447844243239,159284.0,1011.6001150410823
13062029,2.76429505500764e-07,22364.40039062,0.859415756144306,6910.0,0.0500148752697989,1.0,0.879486904916222,156501.0,1010.5184683785351
13062031,1.61669034778351e-07,21474.80078125,1.0,3948.0,0.0268692701,1.0,1.0,85058.0,996.76119217916
13062045,8.77771254500136e-08,19337.40039062,0.722769700182197,2195.0,0.0141609195389303,1.0,0.740925870321635,42162.0,1032.0155268404067
13062046,1.30618925316022e-07,19180.19921875,0.787798513436542,3265.0,3.35552437533968e-06,1.0,0.0001292467999943,63321.0,0.1622531648632117
13062049,2.4625435432129e-07,18409.59960938,0.835393283440652,6156.0,0.0382062206082199,1.0,0.852690471308474,116854.0,989.919323075401
13062050,2.46681311509264e-07,17831.59960938,0.885464207826153,6166.0,0.0373327933502754,1.0,0.902681833410443,113603.0,986.6604398503107
13062052,5.41393476542112e-08,17359.40039062,1.0,1324.0,0.0076797987,1.0,1.0,23922.0,960.7827989792193
13062059,2.96286951563551e-07,16667.19921875,0.844683031184217,7407.0,0.042678361976521,1.0,0.861359600187495,130796.0,962.5011060021114
13062060,5.56318759013524e-08,16174.79980469,0.867997428748986,1391.0,0.0077278850772439,1.0,0.878460676256305,23873.0,953.812330976109
13062061,1.69901773435407e-07,16137.79980469,0.825587334375922,4248.0,0.0237164399264946,1.0,0.839684261545918,73116.0,953.6069310414422
13062062,3.18914141128359e-07,15805.20019531,0.832066842513801,7973.0,0.044010485668702,1.0,0.849190667983889,134369.0,957.1272415363605
13062063,2.91625363950625e-07,15330.0,0.871472414711287,7291.0,0.0393025032107731,1.0,0.878999320508231,120678.0,934.1917847518067
13063006,5.3625849842376e-08,16273.79980469,0.727641161628929,1341.0,0.0072431000168049,1.0,0.754638979305757,32019.0,706.8576431969984
13063009,2.4801362829687e-07,23724.19921875,0.817041652199706,6200.0,0.0453791486865337,1.0,0.839857859799043,158201.0,955.7308860241044
13063010,2.47021327219001e-07,22571.40039062,0.818868002635723,6175.0,0.0435072432862677,1.0,0.839671445158472,146670.0,974.4277819258883
13063011,2.49786954778592e-07,21685.19921875,0.827324037781022,6243.0,0.0427498144472885,1.0,0.848418341435101,140878.0,985.4803738444123
13063012,5.34632932214116e-08,20949.40039062,0.65052061125511,1336.0,4.13057452595086e-07,1.0,3.09071468462882e-05,31920.0,0.04165940154388607
13063020,3.28864339970383e-08,19981.59960938,0.559747472696096,823.0,0.0050749109790443,1.0,0.548160084185603,17150.0,939.03381090569
13063022,2.47406782500167e-07,19695.40039062,0.83284516282951,6185.0,0.0395856289634359,1.0,0.852351255688522,126898.0,982.435570324374
13063023,2.47429868595755e-07,19060.80078125,0.845754611114378,6186.0,0.0387207447382026,1.0,0.866919991258187,123450.0,979.0268606658282
13063030,2.46098551228128e-07,18141.80078125,0.823672778822551,6152.0,0.0372620245852595,1.0,0.841978085770263,116473.0,979.5295303206346
13063031,2.44750839508943e-07,17582.59960938,0.883304979678684,6118.0,0.0362417697649097,1.0,0.903278294325104,113085.0,972.7437570985717
13063032,2.41159685916396e-07,17101.40039062,0.859930820005067,6029.0,0.0349362161440076,1.0,0.877558621454779,111116.0,946.9193313442868
13063034,3.30175553279569e-07,16604.80078125,1.0,8070.0,0.04486940924625,1.0,1.0,145947.0,918.1466032510946
13063035,3.24276976491303e-07,16054.20019531,1.0,7927.0,0.0430962181125,1.0,1.0,139155.0,914.5316010795327
13063036,3.8717357813558e-07,15479.79980469,0.851489252213879,9679.0,0.0524129901072308,1.0,0.869689732481147,166809.0,917.405887995613
13063051,2.55076693326171e-07,24978.40039062,1.0,6199.0,0.0453462875025,1.0,1.0,186510.0,830.2026916597148
13063053,3.45664027276794e-07,20826.80078125,1.0,8406.0,0.0521401036525,1.0,1.0,193287.0,905.7520028102641
13063054,3.38461997303793e-07,18329.19921875,1.0,8244.0,0.04557601245625,1.0,1.0,159224.0,949.014711094904
13063059,2.41219817333273e-07,29406.80078125,0.833886147410408,6030.0,0.0547274235427468,1.0,0.85698514211318,194837.0,935.3199348298032
13063061,3.38623064461875e-07,21863.59960938,0.851410681080638,8465.0,0.0578257801182079,1.0,0.87302819206134,187142.0,1014.066732641426
13063062,3.61464517954104e-07,19189.80078125,0.844068591016902,9037.0,0.0547323092599816,1.0,0.863409391947617,173202.0,1024.1908095922513
13063063,7.89709425148132e-08,17642.40039062,0.807715784819488,1974.0,0.0110830062554826,1.0,0.828484438430311,34660.0,1030.6282660188367
13063065,1.90751539386351e-07,17134.80078125,1.0,4649.0,0.0248936097075,1.0,1.0,81529.0,977.0718251423573
13063067,1.9091571085696e-07,16055.0,1.0,4655.0,0.02357853355,1.0,1.0,76089.0,982.2185204168803
13063068,3.47022173926658e-07,15633.79980469,0.857372755505,8674.0,0.0400343837673071,1.0,0.794870184015443,139177.0,903.3229019217629
13063071,1.04913264544433e-07,14646.0,1.0,2559.0,0.01201001292,1.0,1.0,39337.0,952.770012964893
13063072,2.28973055529387e-07,14423.40039062,0.849575228647773,5724.0,0.0272858271289056,1.0,0.869596825492988,86479.0,977.1758613718646
13063073,3.53273725263154e-07,13965.79980469,0.846189592679192,8832.0,0.041031664490983,1.0,0.863620264499703,129550.0,971.723263454566
13063074,2.85502097842718e-07,13526.40039062,0.825999560755576,7136.0,0.0317800888816441,1.0,0.82844330767402,101416.0,954.5827461676242
13063076,3.90340357411333e-07,13088.0,0.856158076913539,9759.0,0.0425874694507984,1.0,0.863169175941947,134042.0,960.6820367827363
