run,sampled_lumi_VPDMB,prescale_VPDMB,lifetime_VPDMB,nevents_VPDMB,sampled_lumi_JP2,prescale_JP2,lifetime_JP2,nevents_JP2,JP2_weight
13064001,2.83674135419133e-07,12527.59960938,0.841564493077188,7091.0,0.0300906930569956,1.0,0.856120126294148,93572.0,965.7767389423502
13064002,4.30333134275041e-07,12271.59960938,0.850422788092233,10757.0,0.0451578954927178,1.0,0.866083654923441,139415.0,964.290294983003
13064003,2.57037148391117e-07,11750.59960938,0.854824188060014,6425.0,0.0260282175198457,1.0,0.872176776798045,82372.0,935.1499731811036
13064004,2.58137681610609e-07,11375.40039062,0.870559224247486,6453.0,0.0251743182477943,1.0,0.880945387170391,78284.0,948.8684641066844
13064005,1.01917650117848e-07,11205.59960938,0.759645519672601,2547.0,0.0098550169287532,1.0,0.77352257109631,29519.0,984.5197085446229
13064006,3.96083858498832e-08,11036.59960938,0.776269080040202,990.0,0.0037800784124819,1.0,0.788990825688073,11446.0,970.2338126782403
13064012,1.21935534368995e-07,28425.0,0.832129653482289,3049.0,0.0258001874173654,1.0,0.852077123695976,91967.0,964.9699402794654
13064014,2.6871867675183e-07,24631.59960938,1.0,6524.0,0.0477522970425,1.0,1.0,167185.0,961.1900341035087
13064020,2.62154928336977e-07,20198.19921875,0.829606280588771,6553.0,0.0415916204000716,1.0,0.85165316055586,135405.0,1003.4802955866334
13064021,2.60749782076523e-07,19318.59960938,0.882834856732588,6519.0,0.0399429338424588,1.0,0.903869873573851,129374.0,996.6348195216319
13064022,2.39298762786425e-07,18261.59960938,0.841589734669264,5982.0,0.0349694210629224,1.0,0.859161984910488,111885.0,996.753988529299
13064023,2.57382694059029e-07,17392.59960938,0.840368667907269,6435.0,0.0361623662149011,1.0,0.860314112462807,114572.0,1000.050085609177
13064024,3.91459527057606e-07,16734.80078125,0.886271437754476,9786.0,0.0534327838331005,1.0,0.907421761457223,168959.0,992.4002487742904
13064025,3.50738061543401e-07,15877.0,1.0,8562.0,0.043906176415,1.0,1.0,139451.0,974.8146230575614
13064026,2.28162738982549e-07,15267.79980469,0.881348474735249,5704.0,0.0288997661695698,1.0,0.8994221796496,87702.0,1013.3568603722046
13064028,2.63029247043333e-07,14246.79980469,0.826541905435503,6575.0,0.031090310855099,1.0,0.830853481224806,95728.0,983.6342901506185
13064029,4.08785206372443e-07,13821.40039062,1.0,9997.0,0.046061406015625,1.0,1.0,142643.0,968.6597989738588
13064031,3.60398462842083e-07,13306.0,0.875748863176152,9011.0,0.0410701947692642,1.0,0.893336230624366,123648.0,989.1650846883573
13064032,2.34415053714493e-07,12913.79980469,0.888175071043985,5861.0,0.0260003753740487,1.0,0.903719937846425,78254.0,984.1346189125819
13064052,3.18566844352693e-08,22709.19921875,1.0,778.0,0.00505018530125,1.0,1.0,17731.0,996.4331956566183
13064055,4.45010879951984e-07,20908.0,1.0,10851.0,0.06604450402,1.0,1.0,210622.0,1077.1557956908587
13064056,3.25006064294437e-07,18316.19921875,0.884402170410511,8125.0,0.045331337171344,1.0,0.904252919910062,132717.0,1146.4953355724704
13064061,1.75783123780022e-07,14950.79980469,0.891833382537378,4395.0,0.0210798461217458,1.0,0.910181524083393,61054.0,1098.382169394061
13064064,4.1432814452142e-07,14430.79980469,0.86891226922004,10357.0,0.0484019663338417,1.0,0.887477077941502,136752.0,1116.276820392414
13064065,4.78832108751667e-07,13721.59960938,0.890009958080318,11971.0,0.0535614683943966,1.0,0.90587245296628,151022.0,1107.0497633222785
13064066,3.12906523607484e-07,12962.59960938,0.896240254695703,7822.0,0.0333270094274039,1.0,0.910839854140269,94420.0,1091.3486131732334
13064067,1.86707679702442e-08,12447.59960938,0.342635491576044,466.0,6.87204791473299e-06,1.0,0.0012469479598373,6727.0,3.1380949600026717
13064068,2.30654637204849e-07,12306.59960938,0.827477798974405,5765.0,0.0235573891992683,1.0,0.843442874692875,66196.0,1092.4585266150045
13064070,4.08069513453255e-07,11785.59960938,0.891474805666325,10202.0,0.0400386798200185,1.0,0.906168135270302,114412.0,1068.2309018196133
13064075,4.78718456258071e-07,10843.0,0.890593212567657,11967.0,0.0434670084453695,1.0,0.87676268744633,123805.0,1031.8088356922829
13065005,2.89281192051391e-07,26034.19921875,0.891014363731035,7232.0,0.0548693656678694,1.0,0.913119794049126,172258.0,1120.124490555129
13065006,2.87013344090246e-07,22712.0,0.845314046157962,7175.0,0.0482207373327001,1.0,0.865183537263626,144383.0,1155.1845854909247
13065007,2.8243904094146e-07,20728.59960938,0.88141484122115,7060.0,0.0439283875801804,1.0,0.901500010519008,129022.0,1160.1022562901135
13065008,2.78932985775843e-07,19421.0,0.817089728692519,6971.0,0.0412060828999043,1.0,0.834635017154333,120127.0,1151.2055908149146
13065009,2.78945636930606e-07,18384.0,0.832578591194073,6974.0,0.0395252006862524,1.0,0.850191259479088,114375.0,1144.6751212590666
13065013,3.14322702921707e-08,16939.0,0.565868678946637,786.0,0.0039346675357653,1.0,0.544288778350751,12276.0,1043.1989916235564
13065014,2.74603915504327e-07,16518.59960938,0.837346916365232,6864.0,0.0357896829587026,1.0,0.855821151060187,104360.0,1110.437248227177
13065015,2.72420406429581e-07,16012.0,0.828394140907481,6810.0,0.034637979734742,1.0,0.844223968895071,101054.0,1099.6635864502948
13065016,2.74429808979098e-07,15495.79980469,0.831973343757831,6860.0,0.0341145738654411,1.0,0.847690280178685,99413.0,1089.4886858848388
13065017,2.70775902643244e-07,14901.0,0.828735929273759,6769.0,0.0326094899445779,1.0,0.842430062778993,95048.0,1078.7346644769157
13065018,2.74373795406421e-07,14509.0,1.0,6719.0,0.031251442915,1.0,1.0,91687.0,1063.2474723788541
13065019,3.31948336009782e-07,14095.20019531,0.856085145986582,8298.0,0.0380465242608546,1.0,0.861223634585836,111285.0,1057.3214112677185
13065020,3.22733488006715e-07,13651.79980469,1.0,7907.0,0.035326009554375,1.0,1.0,103355.0,1044.4079246837
13065021,3.20592613471008e-07,13248.40039062,1.0,7857.0,0.03424552501,1.0,1.0,99772.0,1043.3055553572278
13065022,1.81880662599929e-07,12905.0,0.87357199127598,4546.0,0.0197443695872866,1.0,0.887541172981158,57126.0,1043.3822223055215
13065046,4.24174815608527e-07,25315.59960938,0.890230809108581,10605.0,0.079443615795211,1.0,0.912195227044695,296715.0,927.1383901977886
13065047,2.88519994961573e-07,21100.0,0.837628899262089,7213.0,0.0456399436060823,1.0,0.855712438986337,154095.0,1008.9880735005661
13065049,3.72444659044876e-07,18126.40039062,0.889690876593767,9310.0,0.052001551047372,1.0,0.907855598362365,165838.0,1038.3764673816952
13065050,3.79768784519102e-07,16825.40039062,0.851769221231708,9494.0,0.0495822220261267,1.0,0.864368464136439,159829.0,1014.2289990528859
13065051,1.00034009674047e-07,15290.40039062,0.378080481379758,2502.0,0.0120603778287974,1.0,0.381608538212312,38939.0,991.6426449277859
13065052,2.7967814416829e-07,14741.40039062,0.848227712687747,6992.0,0.0330133676225065,1.0,0.863733755838868,105469.0,995.1367594039198
13065053,3.51756421303595e-07,13988.40039062,0.840126182239244,8793.0,0.0395553675087584,1.0,0.855977735421673,124317.0,1008.0743292578802
13065055,3.04552382609259e-07,13050.0,1.0,7463.0,0.0310006665,1.0,1.0,98584.0,987.9103099894505
13065056,3.74653541573549e-07,12607.79980469,0.876202471953669,9365.0,0.038451512118754,1.0,0.891218236173393,119533.0,1004.7056785274738
13065058,2.71348564966188e-07,11904.20019531,0.851046038049007,6784.0,0.0265421400938087,1.0,0.867520273154076,81560.0,1009.3352072743068
13065059,2.89461847552294e-07,11503.79980469,0.854375817657041,7236.0,0.0274268321916733,1.0,0.8691296245891,83291.0,1016.6639002499605
13065060,4.32619949542595e-07,11123.40039062,0.853323527557469,10813.0,0.0398221160682368,1.0,0.86542727519929,121196.0,1006.496676364183
13066021,2.62930156325292e-07,15106.20019531,0.824372838632333,6573.0,0.0305504356777084,1.0,0.840823316208622,101553.0,997.2572049700356
13066022,2.63380196598534e-07,14256.79980469,0.832364963085648,6584.0,0.0290831475210903,1.0,0.847724583886496,94211.0,1014.7317437140528
13066023,2.61540542674568e-07,13466.79980469,0.842574195045254,6538.0,0.0276075310269654,1.0,0.858025050975823,88669.0,1011.1819840048769
13066024,2.588519584189e-07,12877.59960938,0.806484395340953,6471.0,0.0261677214132395,1.0,0.817716486281439,85143.0,992.3483557866715
13066025,2.61355505903112e-07,12350.20019531,0.828872042833142,6534.0,0.0256539528253676,1.0,0.843799161651121,83450.0,984.4153673718507
13066026,2.63289116343503e-07,11755.59960938,0.846487366082939,6582.0,0.0248830553463298,1.0,0.86384091528194,79566.0,992.4038215194847
13066027,2.65210343509099e-07,11392.20019531,0.827404868318111,6629.0,0.02437390208427,1.0,0.840492818553169,76820.0,998.613101486511
13066028,2.65750162599943e-07,10989.40039062,0.822128477096475,6643.0,0.023717832041515,1.0,0.835024162676756,75062.0,987.8192119052159
13066029,2.67602996416926e-07,10569.20019531,0.827576569068421,6690.0,0.0231371270292742,1.0,0.842312015481419,72961.0,986.3754939769374
13066030,2.71287159570338e-07,10224.59960938,0.863193920474273,6780.0,0.0228229209751372,1.0,0.878640535847184,71055.0,993.0799709307587
13066031,2.73326518082311e-07,9944.79980469,0.867885667809154,6833.0,0.0224992801023945,1.0,0.884203463315182,68772.0,1006.6662448565453
13066033,2.76015271137085e-07,9777.79980469,0.850859448145807,6899.0,0.0224500692074514,1.0,0.865327655246933,68311.0,1004.2906073694472
13066034,2.98596179900216e-07,9493.59960938,1.0,7332.0,0.022889828325,1.0,1.0,69196.0,1005.9406950687058
13066100,1.8099962270140502e-09,14720.59960938,0.0882513284684327,46.0,0.0002333706251867,1.0,0.0907003444316877,426.0,1633.6590296102827
13066105,1.73751422614283e-08,13345.40039062,1.0,425.0,0.0018766301925,1.0,1.0,3847.0,1474.3423878381857
13068023,1.55172595640864e-07,18912.0,0.876889993098503,3879.0,0.0224252402207494,1.0,0.899147952793409,51303.0,1466.224671395529
13068028,6.1394996514232e-08,14730.59960938,0.876253967942839,1535.0,0.0075996132687766,1.0,0.885727580934654,13669.0,1672.099944224835
13068057,2.70772586432569e-07,31429.0,0.882885212753746,6769.0,0.0628690621244501,1.0,0.909804069981186,168670.0,1299.7531075580423
13068058,3.03022723623883e-07,28204.80078125,0.891324933377182,7575.0,0.0643183752296187,1.0,0.917319047979901,157981.0,1391.8267254788334
13068059,3.17910345686097e-07,26074.40039062,0.892421754612606,7947.0,0.0636762938513092,1.0,0.917977402947764,148830.0,1432.1513064951553
13068060,2.95915923585963e-07,24460.0,0.894501148742529,7398.0,0.0014944751313166,1.0,0.0244466056806548,130316.0,37.94990591462847
13068084,3.64387537983947e-08,28407.80078125,0.841496298373407,911.0,0.0074973710416156,1.0,0.862210382417891,25351.0,1045.976515187226
13068085,2.6653417576771e-07,27771.80078125,0.878740668344766,6662.0,0.0543861893006399,1.0,0.906562903297584,163706.0,1165.953660084563
13068086,2.72883155549845e-07,25343.19921875,0.858897511619716,6821.0,0.0517940273585011,1.0,0.885584426499777,137480.0,1296.458411195917
13068087,3.36877484057351e-07,23728.40039062,0.881970616574765,8421.0,0.0606085082560904,1.0,0.906112210585836,144861.0,1417.1261654090376
13068088,3.69416928614996e-07,22213.59960938,0.884905272413469,9236.0,0.0637559210389122,1.0,0.909614760147601,154476.0,1365.2197576363897
13068090,4.37304494250886e-07,20768.0,0.854376805844479,10932.0,0.0722333369810848,1.0,0.877871664189505,166111.0,1404.3568816017082
13069001,6.42799984264834e-07,19353.80078125,0.887490784112319,16070.0,0.100792242459637,1.0,0.910110615028648,240330.0,1327.1025523973742
13069002,2.88153234447256e-07,18113.0,0.873656685714347,7204.0,0.0429043518327669,1.0,0.895863923434819,101639.0,1316.451764335102
13069003,1.68413371109634e-07,17515.59960938,0.864088740043787,4210.0,0.0245611514182176,1.0,0.883400652825183,59584.0,1265.2513807435598
13069004,3.14239586869864e-07,16914.59960938,0.878978384951162,7856.0,0.0445052437100619,1.0,0.89444794012452,108032.0,1251.6636884283207
13069005,2.54656417809182e-07,16343.0,0.890768879751893,6367.0,0.0352110390975821,1.0,0.910990736882592,85595.0,1243.2748812048085
13069007,2.76400374647345e-07,15349.0,0.838608649909346,6911.0,0.0365442570312608,1.0,0.858171162223555,87584.0,1239.3979748396464
13069008,2.57845855492127e-07,14895.40039062,0.869808137461732,6445.0,0.0331934733412889,1.0,0.889081967585494,75417.0,1301.1404730982142
13069013,2.86423633538125e-07,28814.80078125,0.870014525370285,7161.0,0.0615481361020966,1.0,0.896050826655115,186158.0,1141.599400327812
13069014,3.24371890056942e-07,25989.59960938,0.860576060856135,8110.0,0.0646518568929777,1.0,0.886903703854182,174562.0,1244.3940953379313
13069016,2.85285158170163e-07,23803.40039062,0.891947497933408,7132.0,0.0533064697235227,1.0,0.918847594825936,134892.0,1296.4874995725645
13069017,2.96932357314859e-07,22541.19921875,0.870974241422249,7422.0,0.0534179243800355,1.0,0.895228529759776,130616.0,1316.5282740242312
13069018,2.84904731744079e-07,21541.19921875,0.8937186581799,7122.0,0.0495631500570019,1.0,0.918868127147766,120259.0,1311.615743528602
13069020,5.97678458947358e-08,20415.59960938,0.882331208156033,1495.0,0.0098761615270478,1.0,0.899720501586342,23920.0,1301.1223386797208
13069021,3.15658220300111e-07,19963.40039062,0.893614978824492,7892.0,0.051836378671563,1.0,0.916764527686565,122991.0,1314.182325652288
13069022,3.20288761092751e-07,19298.19921875,0.893869228464817,8007.0,0.0514727734459188,1.0,0.916575840145322,121516.0,1303.9098537869716
13069023,3.11381790795569e-07,18628.40039062,0.893755617306041,7784.0,0.0013249468922381,1.0,0.0248829496136031,115580.0,34.92840682408088
13069024,1.17820318280102e-07,17913.40039062,0.885857258289033,2945.0,0.0178784024878903,1.0,0.907198786445669,41060.0,1315.7794519230663
13069026,2.63334329089917e-07,17594.0,0.893475634921434,6583.0,0.0395162950155495,1.0,0.914998954047835,92176.0,1286.7923450138549
13069027,1.72738413917984e-07,17171.40039062,0.890158972962139,4318.0,0.0255146746737351,1.0,0.912096761704171,59206.0,1283.2047895287415
13069030,3.10268605415686e-07,16271.40039062,0.890466222342522,7754.0,0.0436231362728227,1.0,0.908502060165699,102873.0,1251.2894699688356
13069031,4.877017242678e-08,15495.79980469,0.857696941910921,1219.0,0.0065614987188437,1.0,0.874709572490706,15410.0,1250.1009394305215
13069035,2.96206676926871e-07,15269.0,0.888163604860116,7405.0,0.0394336593329678,1.0,0.906396798124957,91567.0,1260.1494734114024
13069036,1.5591064539412e-07,14766.40039062,0.879526581232128,3897.0,0.0201098780560181,1.0,0.896513131235166,46728.0,1255.2653430022997
13069066,3.51482974739752e-07,28774.0,0.883799149374755,8787.0,0.0772809461751901,1.0,0.911220075779974,200881.0,1297.6922298303218
13069067,3.90046694912876e-07,26705.19921875,0.886646650015775,9751.0,0.0811544490338338,1.0,0.913695296130585,200216.0,1340.2845443926697
13069068,3.41432849804793e-07,24875.19921875,0.887288273519424,8535.0,0.0673975494025447,1.0,0.914570444811466,163854.0,1335.5663426750418
13069069,1.04806414827933e-07,23609.0,0.86805870951554,2620.0,0.0197317971141773,1.0,0.890626178800453,47657.0,1331.6759026378656
13069073,3.92377719458121e-07,21956.40039062,0.888072615169698,9809.0,0.0703448653370621,1.0,0.912183816570593,169994.0,1301.3261831647249
13069074,4.72469290701139e-09,20911.40039062,0.512712405673723,118.0,0.0007910582009455,1.0,0.510660608178958,1873.0,1312.1572361230797
13070006,1.15609343048297e-07,27817.59960938,0.890373023913577,2891.0,0.0244028958590192,1.0,0.917452566741666,58055.0,1427.380438430051
13070008,3.76142819061592e-07,26984.59960938,0.903838605621047,9403.0,0.0784103495791195,1.0,0.932392564626271,181333.0,1443.4890113892172
13070010,4.09554438674439e-07,25314.19921875,0.896495559872769,10239.0,0.0819054755041999,1.0,0.924428943699785,188177.0,1420.301637707589
13070011,2.41270814405239e-07,23896.19921875,0.904913065505005,6032.0,0.0463378364912699,1.0,0.932626818020575,101977.0,1456.7632347330239
13070012,3.89087490430557e-07,23169.19921875,0.889305350661686,9729.0,0.0733102739633205,1.0,0.915914491930548,166119.0,1397.5390263837594
13070014,6.60376677318545e-08,22455.59960938,0.859463938370685,1651.0,0.0120308945320627,1.0,0.880301267132144,27611.0,1375.286757467966
13070015,1.17098645287786e-08,22088.0,0.742673465375139,293.0,0.0020996754512189,1.0,0.760425319820568,5000.0,1325.2953410753098
13070016,2.88181287789335e-07,21538.40039062,0.884571386862207,7205.0,0.0511258216143856,1.0,0.908731211662426,116818.0,1364.7095234884962
13070017,2.94425157336818e-07,20870.80078125,0.884741005498613,7361.0,0.0510508109457864,1.0,0.908360888049126,117672.0,1340.4328588513526
13070018,8.40044536246501e-08,20242.19921875,0.860831963644969,2100.0,0.0141340518028328,1.0,0.878560104958181,32546.0,1333.0071017832431
13070019,1.23592998573106e-08,20090.80078125,0.723095696882019,309.0,0.0019928794009506,1.0,0.709241783273674,4735.0,1285.980192519632
13070020,2.77893945114627e-07,20064.40039062,0.860794469508172,6947.0,0.0470233646132021,1.0,0.882109473856076,108425.0,1317.3982194729958
13070021,5.30213414235454e-08,19148.19921875,0.848963465784811,1326.0,0.0086438039404422,1.0,0.869998670743055,19253.0,1351.4582640928215
13070022,2.94651961453282e-07,19140.80078125,0.884814239724569,7366.0,0.0482483148906279,1.0,0.907565523277898,110252.0,1311.6900597314036
13070024,4.9532469010848e-08,18152.40039062,0.851138734891575,1238.0,0.0077112583532381,1.0,0.87078910936779,16504.0,1393.0866339104743
13070025,2.779600377584e-07,18259.0,0.884336217228932,6949.0,0.0438038465190855,1.0,0.907807564364185,97804.0,1331.7388489477335
13070026,2.61819241507192e-07,17704.0,0.883991607206943,6545.0,0.0400972381124613,1.0,0.903904390540335,89575.0,1322.722037039143
13070027,2.359832940028e-07,17313.59960938,0.883981962934792,5899.0,0.0355650594354006,1.0,0.904684513522484,79371.0,1316.9147637035217
13070057,3.19224336684468e-07,22963.0,0.862403128387587,7981.0,0.0585189701091672,1.0,0.906102232524094,186251.0,1033.84206938368
13070058,3.39172962702023e-07,21739.59960938,0.863944786697145,8479.0,0.0596838003980986,1.0,0.905862787470933,187906.0,1028.565515586413
13070059,9.78067509335987e-08,20901.0,0.805174332209813,2445.0,0.0166447666530689,1.0,0.842391829633687,52288.0,1022.5113146428462
13070060,1.12700719927976e-07,20260.0,0.758771592692431,2818.0,0.018734714956092,1.0,0.793667161634494,57693.0,1035.1055938463037
13070061,2.49307209134572e-08,19850.0,0.651624427029777,610.0,7.13273489740438e-06,1.0,0.0011922087823779,12729.0,1.740407797116776
13071003,2.80237145774842e-07,18870.80078125,0.869767403420393,7006.0,0.0441693685160556,1.0,0.905438706693634,131616.0,1045.7014345233208
13071004,2.50191108498831e-07,18380.59960938,0.870602758532266,6254.0,0.0387962508624936,1.0,0.906918060451216,115117.0,1040.2221571359016
13071005,2.50521912903605e-07,18036.40039062,0.871961169270317,6263.0,0.0385802176976352,1.0,0.908526414085384,114338.0,1029.3951110757819
13071006,6.80862261610888e-08,17708.80078125,0.626489459307997,1702.0,0.0103139105789667,1.0,0.650726132164647,30620.0,1022.4168563211136
13071008,1.03390518147042e-07,17460.80078125,0.868172565602551,2585.0,0.0154877191891406,1.0,0.900895670923868,43670.0,1072.531249813462
13071009,9.18344174149256e-08,16965.59960938,0.888271976457555,2296.0,0.013189016136894,1.0,0.904760444144531,29725.0,1334.7713550569065
13071010,2.62152333423517e-07,17132.59960938,0.874459134284661,6553.0,0.0383144622046522,1.0,0.892579652708974,85877.0,1334.4245791198039
13071011,2.6779128967565e-07,16697.0,0.893911552391902,6695.0,0.0382163089747505,1.0,0.911055497674618,85149.0,1338.0112342516827
13071012,2.98042668441267e-07,16317.59960938,0.887027600087431,7450.0,0.0418608432288983,1.0,0.905369361011249,93974.0,1320.3634454866449
13071028,3.04050067698036e-07,23445.80078125,0.891527834942656,7601.0,0.0531453724258939,1.0,0.91531790353431,119597.0,1529.8630915746508
13071029,2.7280863398994e-07,22826.19921875,0.888200597487502,6820.0,0.0468776448716406,1.0,0.909291457693658,101373.0,1572.1273715888976
13071031,3.13174105066964e-07,22167.19921875,0.894780572111533,7829.0,0.0531004404975521,1.0,0.915303517207497,114017.0,1557.026818429981
13071032,3.277293945236e-07,21245.59960938,0.892915809646293,8193.0,0.0541114778760119,1.0,0.913673242125358,115233.0,1545.6653553780097
13071033,2.98164862090227e-07,20608.0,0.894051681254368,7454.0,0.0484959295709887,1.0,0.916404211284082,102220.0,1540.330126271164
13071041,4.24975055513913e-07,18997.40039062,0.898069898850668,10624.0,0.0654348272976535,1.0,0.918596077274738,137345.0,1503.086003532251
13071042,2.04521506644535e-07,18318.80078125,0.897748964817808,5113.0,0.0303330840349384,1.0,0.906790335508989,63647.0,1486.4382220904274
13071043,2.9885491335136e-07,18003.80078125,0.900922552726214,7472.0,0.0443520936614042,1.0,0.920192980144532,91096.0,1508.3190332432137
13071045,3.29236352814723e-07,17424.40039062,0.899091147562967,8231.0,0.0477482831238358,1.0,0.917641343746497,98560.0,1485.1796829133336
13071046,1.39529890283215e-07,17036.59960938,0.893776111691455,3488.0,0.0199458578377068,1.0,0.912399876089746,41515.0,1461.2039095694904
13071048,1.67606335025076e-07,17026.40039062,1.0,4099.0,0.023021140471875,1.0,1.0,48587.0,1436.4174614845822
13071050,3.43092808003537e-07,16460.0,0.854100879288666,8576.0,0.0479082832616111,1.0,0.870910859783534,100250.0,1435.8026777961509
13071051,8.57630585973077e-08,16118.79980469,0.900280319218185,2144.0,0.0118119025544635,1.0,0.92011688360973,24556.0,1438.3517340890237
13071055,2.67203727776528e-07,15801.0,0.801039425045196,6681.0,0.0361835432169178,1.0,0.816024800286157,75096.0,1432.0517303741733
13071064,2.83616824277034e-07,26908.0,0.880837568956719,7090.0,0.0572499028748321,1.0,0.904315708451818,169810.0,1153.4230800733874
13072001,2.77920988039647e-07,24951.0,0.890793295338065,6948.0,0.0521358164721835,1.0,0.91316354921352,133136.0,1334.8236388495602
13072002,2.98419364385187e-07,23840.59960938,0.888967158150101,7460.0,0.0543243925835004,1.0,0.911429510711742,133574.0,1365.1219176225568
13072003,3.18667419896462e-07,22994.59960938,0.894499265352132,7966.0,0.0566100111042785,1.0,0.915220275464008,134285.0,1395.6749862226272
13072004,2.03232208091542e-07,22233.0,0.890305857666617,5081.0,0.0353079003850138,1.0,0.91304443466784,83473.0,1387.886410966847
13072005,3.03112718163617e-07,21736.0,0.889687762845876,7578.0,0.0519151699570507,1.0,0.908959385916253,121697.0,1382.8058728425792
13072006,6.62222214297296e-08,21069.40039062,0.885932266137145,1656.0,0.0110802309788192,1.0,0.906467414454068,25903.0,1378.2059507015301
13072007,2.88443964401924e-07,20845.80078125,0.89342835256365,7211.0,0.0481292647118539,1.0,0.914646706295464,113252.0,1358.8197249550287
13072008,3.33441918552105e-07,19945.40039062,0.892372850628344,8337.0,0.0538734791484133,1.0,0.91341551637206,125377.0,1357.5527766468508
13072009,2.77856822772319e-07,19428.80078125,0.875842520395867,6945.0,0.0441292151753552,1.0,0.895315588816718,101824.0,1354.6222738805634
13072010,2.52362460717471e-07,18965.0,0.893359894189365,6309.0,0.0392375877712193,1.0,0.911912949751065,89177.0,1369.5801331487066
13072011,2.71940773765672e-07,18516.40039062,0.891988900936522,6798.0,0.0416580626947065,1.0,0.910747939036058,94648.0,1357.8913718205943
13072014,1.53394845719542e-07,18114.40039062,0.880928390650353,3834.0,0.0231659557087906,1.0,0.898622977874813,52537.0,1348.4899506272975
13072015,1.79019760803876e-07,17683.40039062,0.882355984672883,4476.0,0.0265782920241535,1.0,0.901462183626512,58171.0,1390.122285359757
13072016,3.84294489721175e-07,17323.40039062,0.895136902004134,9607.0,0.0561075131498315,1.0,0.913189592782877,127776.0,1328.7495716027984
13072017,2.70207005107942e-07,16885.80078125,0.894108544527192,6755.0,0.038670260176162,1.0,0.9121010054558,87599.0,1328.3134045953461
13072018,2.66961730116728e-07,16450.19921875,0.893443682037182,6674.0,0.0373646460799612,1.0,0.909080016556652,83824.0,1332.6739608979508
13072019,1.32523636099999e-07,16195.40039062,0.891064576944818,3313.0,0.0183054399743018,1.0,0.905712334500914,41408.0,1317.0733844405556
13072020,1.66813150232467e-07,15920.59960938,0.890437080409664,4170.0,0.0227463307384268,1.0,0.906797577668685,50921.0,1327.717457953174
